,pred,true,mean,lookback_tercile_lag_1.0yr,lookback_tercile_lag_1.5yr,lookback_tercile_lag_2.0yr,lookback_tercile_lag_2.5yr,lookback_tercile_lag_3.0yr,lookback_tercile_lag_3.5yr,lookback_tercile_lag_4.0yr,lookback_tercile_lag_4.5yr,lookback_tercile_lag_5.0yr
2006-09-29,-3.134960834365426,3.1785683631896973,3.4670537,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
2006-10-06,3.8471003015091685,-13.499643325805664,3.4366617,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
2006-10-13,3.8640325073754855,-13.499643325805664,3.4458363,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
2006-10-20,3.901933881641744,-13.499643325805664,3.4758325,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
2006-10-27,3.9028497974315837,-13.499643325805664,3.4727497,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
2006-11-03,3.9015283570593984,-13.499643325805664,3.472734,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
2006-11-10,2.667295855446536,0.14731183648109436,3.2643378,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-11-17,2.628358693993337,0.14731183648109436,3.2308085,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-11-24,2.5626196492944313,0.14731183648109436,3.1664398,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-12-01,2.390310834581188,0.14731183648109436,3.0191894,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2006-12-08,-0.10885526256978606,10.980676651000977,2.6968243,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-12-15,-0.19855817534930242,10.980676651000977,2.6632006,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2006-12-22,-0.2474726220538499,10.980676651000977,2.6329498,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
2006-12-29,-0.23780991890718184,10.980676651000977,2.623125,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2007-01-05,-2.4360389008779304,7.528924942016602,2.4748826,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2007-01-12,-2.175805684330454,7.528924942016602,2.514853,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2007-01-19,-2.023481721871553,7.528924942016602,2.5421462,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2007-01-26,-1.7950495165981852,7.528924942016602,2.5782247,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
2007-02-02,-1.5972204227008726,7.528924942016602,2.6366117,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-02-09,-0.9898023342790956,-1.0223722457885742,2.6677196,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
