Dates,FutRet,xomRet,bpRet,rdsaRet,gb03,DSpot
7/28/2016,-2.3232,-0.781,-1.6778,-3.7362,0.241,41.14
7/29/2016,0.9307,-1.3858,1.2062,-1.6755,0.256,41.6
8/1/2016,-3.5861,-3.4739,-3.5465,-3.1924,0.256,40.06
8/2/2016,-0.8502,1.3743,0.8137,-1.6488,0.271,39.51
8/3/2016,3.8585,0.517,0.4783,-0.0906,0.266,40.83
8/4/2016,1.548,-0.0114,-0.0303,1.8821,0.256,41.93
8/5/2016,0.2033,0.0914,0.4545,0.3339,0.261,41.8
8/8/2016,2.4341,1.1763,0.0603,0.6211,0.261,43.02
8/9/2016,-0.297,0.1242,0.6331,-0.2646,0.282,42.77
8/10/2016,-2.9791,-1.7362,-1.1084,-0.7073,0.282,41.71
8/11/2016,4.5036,0.3588,1.9085,1.9199,0.282,43.49
8/12/2016,2.8404,1.303,0.2973,-0.445,0.277,44.49
8/15/2016,2.4762,-0.0455,0.3853,0.0224,0.287,45.74
8/16/2016,1.487,0.1253,1.0038,0.1788,0.276,46.58
8/17/2016,0.641,0.2161,-0.0292,-0.2231,0.297,46.79
8/18/2016,2.8207,0.908,1.3158,0.7825,0.297,48.22
8/19/2016,0.354,-1.2485,-0.9235,-0.7986,0.302,48.52
8/22/2016,-3.2628,0.2164,-1.0778,-0.8945,0.292,47.05
8/23/2016,1.1013,-0.3069,0.5006,0.0226,0.302,48.1
8/24/2016,-2.4418,0.342,0.4102,0,0.317,46.77
8/25/2016,1.2015,-0.6362,-0.1459,-0.6316,0.322,47.33
8/26/2016,0,-0.2172,-0.1753,1.1351,0.317,47.64
8/29/2016,-0.9132,0.6531,0.2342,-0.1347,0.312,46.98
8/30/2016,-1.106,-0.3643,-0.4089,0.5844,0.327,46.35
8/31/2016,-3.4483,-0.4342,-0.7038,-1.6089,0.332,44.7
9/1/2016,-2.8958,-0.3443,-0.5907,-1.3173,0.327,43.16
9/2/2016,1.7893,0.6679,2.4955,2.8769,0.322,44.44
9/5/2016,1.7893,0.6679,2.4955,1.2528,0.322,44.44
9/6/2016,1.4648,1.3155,0.5507,-1.3478,0.312,44.83
9/7/2016,1.2512,-0.3726,0.2018,1.1198,0.338,45.5
9/8/2016,4.1825,0.918,0.9206,0.443,0.343,47.62
9/9/2016,-3.3759,-2.4818,-2.081,-1.6759,0.338,45.88
9/12/2016,0.4721,0.5182,0.8151,-0.9643,0.364,46.29
9/13/2016,-2.5376,-2.3829,-3.2631,-2.5589,0.353,44.9
9/14/2016,-2.7001,-0.7159,-0.5373,-0.7669,0.322,43.58
9/15/2016,0.4955,0.5674,0.8703,0.1171,0.287,43.91
9/16/2016,-1.3807,-1.2341,-0.8926,-1.076,0.282,43.03
9/19/2016,-0.2,-0.238,0.3903,1.3715,0.251,43.3
9/20/2016,0.9018,-1.5388,-1.1065,-0.8397,0.292,43.44
9/21/2016,3.2771,0.9208,1.6329,0.3764,0.205,45.34
9/22/2016,1.25,0.2881,1.9339,1.3827,0.17,46.32
9/23/2016,-3.2289,-0.1077,-0.8757,-0.393,0.17,44.48
9/26/2016,2.3553,-0.4673,-0.8245,-1.4621,0.185,45.93
9/27/2016,-2.6846,0.2167,-0.2078,-1.4602,0.256,44.67
9/28/2016,4.9261,4.3969,3.6596,0.3824,0.276,47.05
9/29/2016,2.0657,-0.5063,0.6315,5.8571,0.256,47.83
9/30/2016,0.552,0.9484,0.2852,-0.2699,0.276,48.24
10/3/2016,1.5554,-0.2635,0.8817,0.8345,0.302,48.81
10/4/2016,-0.0901,-0.919,0.592,2.4379,0.323,48.69
10/5/2016,2.3445,0.8696,0.9809,0.786,0.323,49.83
10/6/2016,1.4097,0.046,-0.222,-0.5849,0.323,50.44
10/7/2016,-1.5639,-0.3447,0.612,0.1743,0.318,49.81
10/10/2016,3.0009,1.9599,1.3824,2.2623,0.318,51.35
10/11/2016,-0.7712,-0.7915,-2.4271,-1.3189,0.333,50.79
10/12/2016,-1.2953,-0.6952,0.0279,-0.3665,0.342,50.18
10/13/2016,0.5249,-0.6542,-0.3073,-0.8438,0.287,50.44
10/14/2016,-0.4352,-0.0231,0.4484,0.8073,0.292,50.35
10/17/2016,-0.6119,0,-0.9487,-1.4286,0.302,49.94
10/18/2016,0.7036,0.2658,1.3521,1.1419,0.337,50.29
10/19/2016,1.8341,0.461,0.1946,1.0638,0.332,51.6
10/20/2016,-1.9726,0.0459,0,-0.0644,0.332,50.43
10/21/2016,0.4374,-0.6765,0.5548,0.2365,0.327,50.85
10/24/2016,-0.4355,0.3348,-1.0483,-0.3431,0.322,50.52
10/25/2016,-1.6623,-0.2186,0.4739,0.0646,0.332,49.96
10/26/2016,-1.3345,0.4267,-0.5272,-1.1613,0.327,49.18
10/27/2016,1.0821,-0.1952,0.4184,1.0226,0.287,49.72
10/28/2016,-1.7841,-2.462,-0.8889,-0.84,0.282,48.7
10/31/2016,-4.3597,-1.7221,-0.3643,-1.3467,0.302,46.86
11/1/2016,0.3799,0.3961,-4.0506,2.9282,0.354,46.67
11/2/2016,-2.7436,-0.2391,-0.2932,-2.6096,0.364,45.34
11/3/2016,-1.9455,0.2516,-0.4999,0.4612,0.369,44.66
11/4/2016,-0.9921,-0.1076,-0.8865,-0.6559,0.369,44.07
11/7/2016,1.8036,2.2496,1.4311,1.7826,0.405,44.89
11/8/2016,-0.5906,0.7139,0.1764,1.1892,0.419,44.98
11/9/2016,1.7822,1.1019,1.0753,0.8974,0.429,45.27
11/10/2016,-2.3346,0.9275,0.2955,1.3619,0.469,44.66
11/11/2016,-2.6892,-1.5853,-2.2392,-3.5745,0.469,43.41
11/14/2016,1.0235,-0.4552,-0.6028,-0.9267,0.515,43.32
11/15/2016,4.7619,1.8058,1.9102,2.6949,0.485,45.81
11/16/2016,-1.0638,-1.2324,-0.9223,0.1084,0.459,45.57
11/17/2016,-0.9775,-0.6064,0.6006,1.0832,0.429,45.42
11/18/2016,1.8756,0.0587,0.4179,-0.7501,0.434,45.69
11/21/2016,4.3605,1.4189,2.2592,2.2673,0.434,47.49
11/22/2016,-1.2999,0.2197,0.407,0.2956,0.485,48.03
11/23/2016,0.3763,0.2769,-0.4053,0.1895,0.495,47.96
11/24/2016,0.3763,0.2769,-0.4053,0.2732,0.495,47.96
11/25/2016,-3.1865,0.2301,-0.3779,-0.8801,0.495,46.06
11/28/2016,1.0649,-0.7461,-1.6049,-1.1205,0.464,47.08
11/29/2016,-3.6398,-0.6592,-0.5931,-1.5181,0.48,45.23
11/30/2016,8.6481,1.6298,4.4451,4.1251,0.48,49.44
12/1/2016,3.6597,-0.0687,1.0854,2.4187,0.469,51.06
12/2/2016,1.3239,-0.2293,0.2543,-0.8347,0.464,51.68
12/5/2016,-1.1324,0.5055,0,0.1232,0.464,51.79
12/6/2016,-0.5286,0.0914,0.2537,-0.2461,0.49,50.93
12/7/2016,-1.7715,0.5825,0.8996,1.0689,0.5,49.77
12/8/2016,1.9838,0.2839,0.8359,0.5898,0.505,50.84
12/9/2016,1.1494,0.7699,-0.4974,0.8896,0.536,51.5
12/12/2016,1.5734,2.2247,1.3885,1.523,0.505,52.83
12/13/2016,0.9466,1.7586,0.7669,0.3948,0.536,52.98
12/14/2016,-3.4953,-2.1603,-2.093,0.1966,0.536,51.04
12/15/2016,0.3534,0.3422,-0.472,0.9419,0.5,50.9
12/16/2016,1.6725,0.3191,2.0642,0.8554,0.495,51.9
12/19/2016,-0.4329,-0.8335,-0.082,0.1735,0.49,52.12
12/20/2016,1.0435,0.0111,-0.1094,1.0775,0.51,52.23
12/21/2016,-1.5491,-0.1659,0.7119,-0.9328,0.505,52.49
12/22/2016,0.1748,0.6535,0.3535,-0.0769,0.505,52.95
12/23/2016,0.8726,-0.1761,0.298,-0.3077,0.51,53.02
12/26/2016,0.8726,-0.1761,0.298,-0.3077,0.51,53.02
12/27/2016,1.4706,0.0441,0.2431,0.463,0.515,53.9
12/28/2016,0.1705,-0.4959,0.3773,0.7873,0.51,54.06
12/29/2016,-0.2553,0.0554,0.4027,-0.2286,0.449,53.77
12/30/2016,0,-0.0996,-0.0535,-0.7638,0.5,53.72
1/2/2017,0,-0.0996,-0.0535,0.9044,0.5,53.72
1/3/2017,-2.3891,0.698,1.6586,1.2014,0.49,52.33
1/4/2017,1.2238,-1.1002,0.7632,0.4899,0.53,53.26
1/5/2017,1.0363,-1.4907,0.7313,-0.5063,0.515,53.76
1/6/2017,-0.1709,-0.0565,-1.7112,-0.3958,0.515,53.99
1/9/2017,-3.1678,-1.6497,-1.5827,-1.7219,0.5,51.96
1/10/2017,-2.122,-1.2753,-0.536,-0.2888,0.51,50.82
1/11/2017,2.71,1.0241,1.1857,1.3516,0.51,52.25
1/12/2017,1.4952,-0.5414,0.5593,-0.3048,0.515,53.01
1/13/2017,-1.1265,0.0116,-0.2648,0.0764,0.525,52.37
1/16/2017,-1.1265,0.0116,-0.2648,-0.8402,0.525,52.37
1/17/2017,0.1753,1.1697,-0.5842,-0.1733,0.525,52.48
1/18/2017,-2.3622,-1.2363,-0.9081,-0.2315,0.525,51.08
1/19/2017,0.0896,-1.7965,-0.5391,-1.0054,0.505,51.37
1/20/2017,1.9696,1.3691,-0.1626,0.3906,0.5,52.42
1/23/2017,-0.6146,-1.0711,-0.5972,-0.6615,0.49,52.75
1/24/2017,0.4417,0.1412,0.7919,0.2938,0.505,53.18
1/25/2017,-0.5277,0.2938,0.3251,1.0154,0.495,52.75
1/26/2017,1.9452,0.3047,-0.7831,-0.29,0.5,53.78
1/27/2017,-1.1275,-0.1051,-0.4355,-0.4071,0.51,53.17
1/30/2017,-1.0526,-0.7601,-1.6949,-1.9272,0.505,52.63
1/31/2017,0.3546,-1.1431,0.0556,-0.5955,0.515,52.81
2/1/2017,1.4134,-1.1324,0.0278,0.2995,0.505,53.88
2/2/2017,0.2613,0.6149,-0.5557,0.2787,0.5,53.54
2/3/2017,0.2606,0.1078,0.3632,1.1118,0.5,53.83
2/6/2017,-1.3865,-0.2753,-0.2784,-0.7658,0.52,53.01
2/7/2017,-1.6696,-0.6482,-4.0201,-0.554,0.52,52.17
2/8/2017,0.3575,-0.6524,0.1454,-1.154,0.536,52.34
2/9/2017,1.0686,0.4418,0.029,1.409,0.541,53
2/10/2017,1.3216,0.8309,0.2613,1.1116,0.536,53.86
2/13/2017,-1.5652,0.5817,0.3765,0.7263,0.536,52.93
2/14/2017,0.53,-0.2169,-0.2308,-0.039,0.541,53.2
2/15/2017,-0.1757,0.4105,-0.5205,-0.3314,0.536,53.11
2/16/2017,0.4401,-1.0342,-0.355,-0.9148,0.52,53.36
2/17/2017,-0.1753,-0.6561,-0.772,-1.4065,0.515,53.4
2/20/2017,-0.1753,-0.6561,-0.772,-0.4483,0.515,53.4
2/21/2017,1.3169,0.159,1.2268,1.6172,0.515,54.06
2/22/2017,-1.5598,-1.1723,-1.2415,-0.6044,0.515,53.59
2/23/2017,1.4965,1.0503,1.3469,0.3243,0.51,54.45
2/24/2017,-0.6071,-0.856,-1.0632,-0.9091,0.505,53.99
2/27/2017,0.0873,0.5673,1.4328,-0.5097,0.505,54.05
2/28/2017,-0.1744,-0.2698,-0.1766,-0.082,0.607,54.01
3/1/2017,-0.4367,2.0905,0.9139,1.6407,0.622,53.83
3/2/2017,-2.0175,0.3373,-0.3214,0.4439,0.663,52.61
3/3/2017,1.0743,-1.0084,-0.0879,-0.1004,0.701,53.33
3/6/2017,-0.0886,0.4487,-0.352,-0.2212,0.724,53.2
3/7/2017,-0.0887,-0.3743,-0.2944,-0.0202,0.744,53.14
3/8/2017,-5.3239,-1.8056,-1.6534,-1.0683,0.719,50.28
3/9/2017,-1.3121,0.7898,0.5704,-2.1394,0.729,49.28
3/10/2017,-2.2792,-0.0735,2.4776,0.6246,0.744,48.49
3/13/2017,-0.0972,-0.2328,-0.7574,0.8897,0.744,48.4
3/14/2017,-0.8755,-0.5281,-1.8785,-1.6202,0.764,47.72
3/15/2017,1.8646,1.2471,1.047,0.7088,0.724,48.86
3/16/2017,-0.1927,0.0854,0.7105,1.1799,0.724,48.75
3/17/2017,-0.2896,-0.0853,0.7643,0.4501,0.729,48.78
3/20/2017,-0.5276,0,-0.2625,-0.7739,0.729,48.22
3/21/2017,-1.6106,-0.2073,0.1462,0.3284,0.759,47.34
3/22/2017,0.0989,-0.0855,-0.7301,-0.3682,0.764,48.04
3/23/2017,-1.087,0.1223,0.2059,0.2464,0.764,47.7
3/24/2017,0.7992,-0.7696,-0.8221,-1.0242,0.764,47.97
3/27/2017,-0.4955,0.0246,-0.0888,-0.4139,0.775,47.73
3/28/2017,1.0956,0.7262,0.5037,1.4339,0.775,48.37
3/29/2017,2.1675,0.2199,1.5035,1.1268,0.775,49.51
3/30/2017,1.9286,2.0483,0.2614,0.4862,0.759,50.35
3/31/2017,0.6623,-2.0191,0,-0.746,0.754,50.6
4/3/2017,-0.8459,0.0732,-0.3476,-0.9953,0.759,50.24
4/4/2017,1.5166,0.3655,1.1337,0.7386,0.775,51.03
4/5/2017,-0.2801,0.1942,-0.5749,1.0387,0.8,51.15
4/6/2017,1.6854,0.5816,0.4047,0.383,0.805,51.7
4/7/2017,0.9208,-0.3012,0.3455,1.0843,0.815,52.24
4/10/2017,1.6423,0.4471,0.6887,0,0.805,53.08
4/11/2017,0.2693,-0.3489,0.7979,0.0795,0.81,53.4
4/12/2017,-0.5372,0.1569,0.2262,-0.1588,0.805,53.11
4/13/2017,0.18,-1.5427,-1.2976,-1.173,0.805,53.18
4/14/2017,0.18,-1.5427,-1.2976,-1.173,0.805,53.18
4/17/2017,-0.6289,-0.1347,0.1143,-1.173,0.805,52.65
4/18/2017,-0.1808,-0.6497,-1.0277,-1.4082,0.805,52.41
4/19/2017,-3.8043,-0.6909,-1.5287,-1.816,0.8,50.44
4/20/2017,-0.7533,0.646,0.0293,-0.4572,0.79,50.27
4/21/2017,-2.0873,-0.395,-0.4392,-0.1253,0.775,49.62
4/24/2017,-0.6783,0.5205,1.3235,0.5644,0.79,49.23
4/25/2017,1.0732,0.7644,0.6096,0.1871,0.815,49.56
4/26/2017,-0.9653,-0.4038,0,0.7261,0.813,49.62
4/27/2017,-0.1949,-0.172,-0.7501,-1.2976,0.8,48.97
4/28/2017,0,0.4799,-0.2326,-0.3339,0.795,49.33
5/1/2017,-0.8789,0.5021,0,-0.3339,0.805,48.84
5/2/2017,-2.266,-0.0122,1.2529,0.1256,0.846,47.66
5/3/2017,0.1008,0.7922,-0.1727,0.1464,0.866,47.82
5/4/2017,-4.7331,-1.2817,-1.0666,0.167,0.876,45.52
5/5/2017,2.1142,0.4655,2.8555,2.0638,0.886,46.22
5/8/2017,0.1035,1.0607,0.3683,1.0212,0.892,46.43
5/9/2017,-1.0341,-0.6997,-0.2258,0.7683,0.897,45.88
5/10/2017,3.0303,0.4495,0.7355,1.244,0.892,47.33
5/11/2017,0.8114,0.8546,0.5713,0.3369,0.876,47.83
5/12/2017,0.1006,-0.0726,0.5112,0.0198,0.871,47.84
5/15/2017,2.2111,0.3028,0.9042,0.2962,0.876,48.85
5/16/2017,-0.59,-0.3019,1.4842,-0.1969,0.904,48.66
5/17/2017,0.7913,-0.6784,-0.1932,0.2762,0.892,49.07
5/18/2017,0.6869,-0.2927,0.94,-1.1708,0.912,49.35
5/19/2017,2.1442,0.2202,1.1778,0.0607,0.907,50.33
5/22/2017,0.5725,0.4394,0.0541,-0.7689,0.897,50.73
5/23/2017,0.9488,0.3524,-0.0812,0.102,0.907,51.47
5/24/2017,-0.3759,-0.3512,-0.0812,0.2241,0.925,51.36
5/25/2017,-5.283,-0.6562,-1.355,-0.5894,0.922,48.9
5/26/2017,2.3904,-0.2446,0.0275,-0.6747,0.927,49.8
5/29/2017,2.3904,-0.2446,0.0275,0.3911,0.927,49.8
5/30/2017,-0.3891,-0.5518,-0.3845,-0.0205,0.932,49.66
5/31/2017,-2.7344,-0.7398,-0.3309,-0.9434,0.973,48.32
6/1/2017,-0.502,0.2484,0.249,0.6418,0.973,48.36
6/2/2017,-0.5045,-1.487,-0.9106,-1.7692,0.973,47.66
6/5/2017,-0.6085,0.7799,0.4734,0.5026,0.973,47.4
6/6/2017,1.7347,1.3605,0.4435,-0.2084,0.973,48.19
6/7/2017,-5.1153,-0.3694,-2.2627,-0.5847,0.988,45.72
6/8/2017,-0.3171,-0.3584,-0.0282,-0.147,0.994,45.64
6/9/2017,0.6363,1.873,1.1861,0.7993,0.999,45.83
6/12/2017,0.3161,0.9741,-0.0558,0.6052,0.998,46.08
6/13/2017,0.8403,0.0362,0.6144,0.4356,0.999,46.46
6/14/2017,-3.8542,-1.0728,-1.8318,-1.5903,1.004,44.73
6/15/2017,-0.5417,0.2315,-0.3675,-0.021,1.004,44.46
6/16/2017,0.6536,1.4953,2.1566,1.4274,1.004,44.74
6/19/2017,-1.2987,-0.8744,0.1111,0.6209,1.004,44.2
6/20/2017,-1.864,-0.5437,-2.9412,-2.3036,1.014,43.23
6/21/2017,-2.6816,-1.057,-0.9434,-1.0526,0.983,42.53
6/22/2017,0.8037,-0.442,-0.1443,0.0638,0.95,42.74
6/23/2017,0.9112,0.6537,0.6936,0.1276,0.955,43.01
6/26/2017,0.7901,-0.4534,0.1148,-0.1274,0.953,43.38
6/27/2017,1.9037,-0.16,0.7741,0.5316,1.004,44.24
6/28/2017,1.0989,0.5178,0.3414,0.1058,1.004,44.74
6/29/2017,0.1087,-1.018,-1.1625,-0.8663,1.024,44.93
6/30/2017,3.1488,0.0372,-0.6024,-0.9591,1.014,46.04
7/3/2017,1.2632,1.697,1.0678,1.7215,1.026,47.07
7/4/2017,1.2632,1.697,1.0678,0.1269,1.026,47.07
7/5/2017,-3.8462,-1.5225,-1.7133,-1.0353,1.044,45.13
7/6/2017,0.6486,-0.9029,0.0581,-0.1494,1.034,45.52
7/7/2017,-2.2556,0.1248,-0.2323,-0.9835,1.032,44.23
7/10/2017,0.3297,-0.0748,-0.0873,0.0216,1.029,44.4
7/11/2017,1.5334,0.5489,0.0874,-0.3454,1.039,45.04
7/12/2017,0.6472,0.4467,1.4843,1.7331,1.044,45.49
7/13/2017,1.5005,0.0124,-0.4302,0,1.034,46.08
7/14/2017,1.2672,0.3829,0.6624,-0.0639,1.034,46.54
7/17/2017,-1.4599,-0.5167,-0.0858,0.1705,1.039,46.02
7/18/2017,0.9524,-0.3215,-0.2577,-0.9147,1.055,46.4
7/19/2017,1.5723,0.3102,0.5742,0.4294,1.106,47.12
7/20/2017,-0.8256,0.0124,0.1998,0.2138,1.141,46.79
7/21/2017,-2.8096,-0.9152,-1.1966,-0.8319,1.162,45.77
7/24/2017,1.7131,-0.312,-0.6344,-0.5808,1.172,46.34
7/25/2017,3.2632,0.5008,1.2768,1.1467,1.159,47.89
7/26/2017,1.5291,0.1246,-0.1719,0.4492,1.116,48.75
7/27/2017,1.004,0.5724,0.4305,0.4685,1.098,49.04
7/28/2017,1.0934,-1.5217,0.4859,0.4663,1.08,49.71
7/31/2017,1.0816,0.5528,-0.0569,0.9072,1.075,50.17
8/1/2017,-1.8482,0.1624,3.2157,0.2718,1.07,49.16
8/2/2017,0.4955,0.5364,0.3584,0.6672,1.07,49.59
8/3/2017,-1.1834,-0.1365,-0.7143,-0.0207,1.078,49.03
8/4/2017,1.0978,-0.3479,0.5257,0.5594,1.075,49.58
8/7/2017,-0.2962,-0.0623,1.1561,0.206,1.054,49.39
8/8/2017,-0.396,-0.2495,-0.5714,0.699,1.053,49.17
8/9/2017,0.8946,0.3127,0.6021,0.0817,1.049,49.56
8/10/2017,-2.3645,-0.586,-1.9082,-0.6333,1.035,48.59
8/11/2017,0.8073,-0.9624,-1.4942,-1.7324,1.035,48.82
8/14/2017,-2.7027,0.0256,-0.7441,0.1487,1.025,47.59
8/15/2017,0.3086,-0.2429,-0.3172,-0.8696,1.023,47.55
8/16/2017,-1.8462,-0.7304,-0.81,0.2995,1.01,46.78
8/17/2017,0.5225,-1.5619,-0.5541,-0.256,1.001,47.09
8/18/2017,3.6383,0.4983,0.176,-0.7699,1.006,48.51
8/21/2017,-2.6078,-0.3392,-0.4684,-0.3448,0.981,47.37
8/22/2017,0.6179,0.4713,0.4412,0.8651,1.003,47.64
8/23/2017,1.1259,-0.1694,0.2635,-0.2358,0.999,48.41
8/24/2017,-1.7206,-0.3655,-0.1752,-0.0215,1.016,47.43
8/25/2017,0.4119,0.5109,1.0532,0.2794,1.011,47.87
8/28/2017,-2.2564,-0.3259,-0.2027,-0.5145,1.025,46.57
8/29/2017,-0.7345,-0.0262,-0.2901,-0.9912,1.018,46.44
8/30/2017,-0.8457,-0.4578,0,0.7617,1.017,45.96
8/31/2017,2.6652,0.3022,1.0474,-0.0216,0.994,47.23
9/1/2017,0.4154,0.3144,0.1152,0.5617,1.007,47.29
9/4/2017,0.4154,0.3144,0.1152,-0.3222,1.007,47.29
9/5/2017,2.5853,0.7967,0.5177,0.8621,1.008,48.66
9/6/2017,1.2097,2.0731,1.0587,0.2564,1.06,49.16
9/7/2017,-0.0996,0.3173,0.5096,0.5541,1.044,49.09
9/8/2017,-2.991,-0.2657,-0.507,-0.212,1.042,47.48
9/11/2017,0.925,0.5455,0.6795,0.6372,1.039,48.07
9/12/2017,0.5092,0.3155,0.5343,0.4221,1.036,48.23
9/13/2017,2.0263,0.3396,0.6713,0.9037,1.039,49.3
9/14/2017,0.5958,0.4012,0.9447,0.979,1.046,49.89
9/15/2017,0.691,-0.025,0.6881,-1.0107,1.031,49.89
9/18/2017,-0.2941,0.025,0.1914,0.0834,1.017,49.91
9/19/2017,-0.59,0.1623,0.8186,0.6038,1.035,49.48
9/20/2017,1.2859,0.4114,0.7578,1.1796,1.035,50.41
9/21/2017,0.0977,-0.8194,1.2624,0.9409,1.035,50.55
9/22/2017,-0.0976,0.0376,0.3183,0.6282,1.025,50.66
9/25/2017,3.0273,1.3263,1.1105,1.3894,1.013,52.22
9/26/2017,-0.5687,-0.1111,-0.9676,0.993,1.057,51.88
9/27/2017,0.286,0.6676,0.3961,0,1.053,52.14
9/28/2017,-0.8555,0.9333,1.0521,0.7276,1.053,51.56
9/29/2017,0,-0.2555,0.026,-0.1562,1.049,51.67
10/2/2017,-2.1093,-0.4269,-0.1041,0.176,1.027,50.58
10/3/2017,-0.2938,0.1593,0.8075,1.2883,1.053,50.42
10/4/2017,-0.9823,0.0367,-0.1292,-0.4047,1.064,49.98
10/5/2017,1.6865,0.2812,-0.1035,0.6192,1.064,50.79
10/6/2017,-2.7317,-0.378,-0.9065,-1.2308,1.065,49.29
10/9/2017,0.3009,0.3916,0.5227,0.331,1.065,49.58
10/10/2017,2.8,0.2804,0.91,0.2135,1.077,50.92
10/11/2017,0.7782,0.4133,0.1031,0.0387,1.09,51.3
10/12/2017,-1.2548,-0.2058,0.4118,-0.6581,1.075,50.6
10/13/2017,1.3685,-0.0243,0.2307,0.5846,1.07,51.45
10/16/2017,0.8679,0.4854,0.2302,0.1937,1.07,51.87
10/17/2017,0.2868,0.1811,-1.2758,-0.3867,1.094,51.88
10/18/2017,-0.0953,-0.2411,0.0775,0.2523,1.09,52.04
10/19/2017,-1.2405,-0.0242,0.0775,-0.0968,1.089,51.29
10/20/2017,0.7729,0.4472,0,0.5233,1.104,51.47
10/23/2017,-0.0959,0.1564,0.1032,0.3277,1.091,51.9
10/24/2017,1.1516,0.2763,0.5414,0.538,1.113,52.47
10/25/2017,-0.5693,-0.3594,-0.5385,-0.5925,1.103,52.18
10/26/2017,0.8588,0.3607,-0.3609,0.173,1.102,52.64
10/27/2017,2.5544,0.2875,1.1643,1.4779,1.098,53.9
10/30/2017,0.2768,-0.2031,1.3299,0.9835,1.098,54.15
10/31/2017,0.552,-0.2274,2.6502,1.0114,1.132,54.38
11/1/2017,-0.2745,0.6239,0.2213,0.1298,1.162,54.3
11/2/2017,0.8257,-0.4054,-0.2208,1.1852,1.163,54.54
11/3/2017,1.7288,-0.419,-0.2705,0.7138,1.172,55.64
11/6/2017,2.9517,0.6853,2.0957,1.4538,1.181,57.35
11/7/2017,-0.1738,-0.203,0.169,-0.0716,1.205,57.2
11/8/2017,-0.6963,-0.1316,-0.1929,-0.0538,1.227,56.81
11/9/2017,0.4382,0.599,-0.1932,-0.5201,1.228,57.17
11/10/2017,-0.349,-0.3096,-1.0314,-1.0817,1.223,56.74
11/13/2017,-0.3503,-0.0603,-1.0422,-0.0364,1.213,56.76
11/14/2017,-2.1968,-0.7842,-0.677,-0.9298,1.242,55.7
11/15/2017,-0.3594,-1.2524,-1.3128,-1.3066,1.242,55.33
11/16/2017,-0.1803,-0.8004,-0.8186,-0.8793,1.26,55.14
11/17/2017,2.5294,-0.3972,0.8254,0.2101,1.262,56.55
11/20/2017,-0.6167,0.3863,-0.2302,0.4002,1.264,56.09
11/21/2017,1.0638,0.3973,0.3333,-0.1139,1.278,56.83
11/22/2017,1.7544,0.2844,1.6611,0,1.287,58.02
11/23/2017,1.7544,0.2844,1.6611,0.019,1.287,58.02
11/24/2017,1.6379,0.3946,0.6787,-0.437,1.266,58.95
11/27/2017,-1.6964,-0.3807,-1.3483,-0.8397,1.247,58.11
11/28/2017,-0.0863,0.6904,0.9871,3.3872,1.279,57.99
11/29/2017,-0.9499,0.7347,-0.4762,0.0558,1.289,57.3
11/30/2017,0,1.2398,0.9066,-0.2419,1.26,57.4
12/1/2017,1.7437,0.2041,-0.2995,0.1678,1.262,58.36
12/4/2017,-1.5424,0.1318,-0.1001,0.8751,1.272,57.47
12/5/2017,0.4352,-0.8137,-0.451,-0.0738,1.297,57.62
12/6/2017,-2.9463,-0.7359,-0.3775,-0.4802,1.285,55.96
12/7/2017,1.1607,0.3281,-0.6822,-0.7238,1.283,56.69
12/8/2017,1.4122,0.1333,0.8395,0.673,1.275,57.36
12/11/2017,0.9574,0.4476,0.7316,0.6685,1.289,57.99
12/12/2017,-1.3793,-0.3252,1.8282,1.9369,1.328,57.14
12/13/2017,-0.9615,0.435,-0.0246,-0.7239,1.299,56.6
12/14/2017,0.8826,-0.2647,-0.0492,-0.1094,1.306,57.04
12/15/2017,0.2625,0.1568,-0.8614,1.0036,1.317,57.3
12/18/2017,-0.1745,-0.1084,1.3903,-0.3071,1.341,57.16
12/19/2017,0.6119,-0.6028,-0.4897,-0.7249,1.367,57.46
12/20/2017,0.8688,0.5216,0.7628,-0.2738,1.376,58.09
12/21/2017,0.2584,1.1826,1.7827,1.6474,1.345,58.36
12/22/2017,0.1718,0.1431,-0.9357,0.1801,1.326,58.47
12/25/2017,0.1718,0.1431,-0.9357,0.1801,1.326,58.47
12/26/2017,2.4871,0.0119,0.9688,0.1801,1.335,59.97
12/27/2017,-0.251,-0.0953,0.072,0.1258,1.436,59.64
12/28/2017,0.4195,0.143,0.3595,-0.2693,1.38,59.84
12/29/2017,0.3342,-0.4523,0.3821,0.036,1.382,60.42
1/1/2018,0.3342,-0.4523,0.3821,0.036,1.382,60.42
1/2/2018,0.4996,1.6619,0.8327,0.7018,1.394,60.37
1/3/2018,2.237,1.964,1.1562,1.1973,1.395,61.63
1/4/2018,0.2431,0.1384,0.3965,0.8299,1.4,62.01
1/5/2018,-0.485,-0.0806,0.1394,0.0876,1.399,61.44
1/8/2018,0.5686,0.4496,-0.0464,0.4374,1.41,61.73
1/9/2018,1.5347,-0.4246,-0.4875,0.5401,1.428,62.96
1/10/2018,0.8751,-0.7952,0.07,0.2946,1.422,63.57
1/11/2018,0.1577,0.9875,0.8625,0.2764,1.43,63.8
1/12/2018,1.3386,0.6787,1.4791,0.379,1.441,64.3
1/15/2018,1.3386,0.6787,1.4791,-0.5321,1.441,64.3
1/16/2018,-0.8547,-0.6284,-3.3022,-0.7765,1.422,63.73
1/17/2018,0.1567,1.1843,0.9892,-0.5739,1.442,63.97
